request_id,event_id,event_date,settlement_date,amount,direction,status,cash_treatment,included_in_forecast,reason
request_03,event_210,2019-08-15,2019-08-15,4365000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_03,event_233,2019-08-19,2019-08-19,240706.45,debit,settled,settled_cash,no,outside request 90-day window
request_03,event_211,2019-08-20,2019-08-20,1964250,credit,settled,settled_cash,no,outside request 90-day window
request_03,event_252,2019-08-24,2019-08-24,135718.35,debit,settled,settled_cash,no,outside request 90-day window
request_03,event_243,2019-08-28,2019-08-28,106233.46,debit,settled,settled_cash,no,outside request 90-day window
request_03,event_234,2019-08-29,2019-08-29,200238.72,debit,settled,settled_cash,no,outside request 90-day window
request_03,event_253,2019-08-31,2019-08-31,,credit,settled,settled_cash,no,outside request 90-day window
request_03,event_254,2019-09-02,2019-09-07,95000,debit,pending,reserve_pending_debit,yes (direct),eligible effective-date cash flow
request_04,event_292,2023-12-09,2023-12-09,1685953.79,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_318,2023-12-10,2023-12-10,649231.24,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_344,2023-12-11,2023-12-11,2111827.25,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_293,2023-12-16,2023-12-16,1749986.6,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_319,2023-12-17,2023-12-17,876705.51,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_294,2023-12-23,2023-12-23,1383275.31,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_320,2023-12-24,2023-12-24,825832.49,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_345,2023-12-25,2023-12-25,1839656.04,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_295,2023-12-30,2023-12-30,1482897.31,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_321,2023-12-31,2023-12-31,769694.2,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_256,2024-01-01,2024-01-01,12293000,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_257,2024-01-05,2024-01-05,2017103.37,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_296,2024-01-06,2024-01-06,1818044.76,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_322,2024-01-07,2024-01-07,841811.01,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_346,2024-01-08,2024-01-08,1279029.86,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_260,2024-01-09,2024-01-09,1027900,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_258,2024-01-10,2024-01-10,332500,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_259,2024-01-12,2024-01-12,377150,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_261,2024-01-13,2024-01-13,1484369.68,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_297,2024-01-13,2024-01-13,1413898.4,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_323,2024-01-14,2024-01-14,820888.17,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_255,2024-01-15,2024-01-15,38190000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_298,2024-01-20,2024-01-20,1351288.83,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_324,2024-01-21,2024-01-21,870102.58,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_347,2024-01-22,2024-01-22,2067659.14,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_299,2024-01-27,2024-01-27,1178544.55,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_325,2024-01-28,2024-01-28,1011616.29,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_263,2024-02-01,2024-02-01,12293000,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_300,2024-02-03,2024-02-03,1697006.55,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_326,2024-02-04,2024-02-04,596927.82,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_264,2024-02-05,2024-02-05,1981052.47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_348,2024-02-05,2024-02-05,1650545.96,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_267,2024-02-09,2024-02-09,1027900,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_265,2024-02-10,2024-02-10,332500,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_301,2024-02-10,2024-02-10,1087788.82,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_327,2024-02-11,2024-02-11,595968.94,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_266,2024-02-12,2024-02-12,377150,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_268,2024-02-13,2024-02-13,1375854.05,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_262,2024-02-15,2024-02-15,38190000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_302,2024-02-17,2024-02-17,1753801.95,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_328,2024-02-18,2024-02-18,954666.65,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_349,2024-02-19,2024-02-19,1931412.81,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_303,2024-02-24,2024-02-24,1203621.92,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_329,2024-02-25,2024-02-25,843406.32,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_271,2024-03-01,2024-03-01,12293000,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_304,2024-03-02,2024-03-02,1674003.66,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_330,2024-03-03,2024-03-03,589707.32,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_350,2024-03-04,2024-03-04,1551598.07,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_272,2024-03-05,2024-03-05,2033868.83,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_275,2024-03-09,2024-03-09,1027900,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_305,2024-03-09,2024-03-09,1347842.61,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_273,2024-03-10,2024-03-10,332500,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_331,2024-03-10,2024-03-10,997182.25,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_274,2024-03-12,2024-03-12,377150,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_276,2024-03-13,2024-03-13,1542620,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_269,2024-03-15,2024-03-15,38190000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_306,2024-03-16,2024-03-16,1453711.32,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_332,2024-03-17,2024-03-17,677221.86,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_351,2024-03-18,2024-03-18,2102251.18,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_270,2024-03-22,2024-03-22,10498464.28,credit,settled,settled_cash,no,outside request 90-day window
request_04,event_307,2024-03-23,2024-03-23,1447770.09,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_333,2024-03-24,2024-03-24,889762.96,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_308,2024-03-30,2024-03-30,1261462.72,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_334,2024-03-31,2024-03-31,842011.07,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_278,2024-04-01,2024-04-01,12293000,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_352,2024-04-01,2024-04-01,1282286.6,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_279,2024-04-05,2024-04-05,1980834.82,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_309,2024-04-06,2024-04-06,1825667.28,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_335,2024-04-07,2024-04-07,1000668.29,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_282,2024-04-09,2024-04-09,1027900,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_280,2024-04-10,2024-04-10,332500,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_281,2024-04-12,2024-04-12,377150,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_283,2024-04-13,2024-04-13,1291303.65,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_04,event_310,2024-04-13,2024-04-13,1184189.4,debit,settled,settled_cash,no,outside request 90-day window
request_04,event_336,2024-04-14,2024-04-14,935850.82,debit,settled,settled_cash,no,outside request 90-day window
